Keyword,Code URL,Repository,File Path
from aif360.sklearn.inprocessing import,https://github.com/MLforHealth/ExplanationsSubpopulations/blob/edd7af704d3c237b2169bc722731b0927aae1b8c/lib/train_blackbox_fair.py,MLforHealth/ExplanationsSubpopulations,lib/train_blackbox_fair.py
from aif360.sklearn.inprocessing import,https://github.com/zhangmengling/Adaptive_Fairness_Improvement/blob/4c8ee7b53fea554b9e6c7873c8e2f31eb1655614/aif360/sklearn/inprocessing/__init__.py,zhangmengling/Adaptive_Fairness_Improvement,aif360/sklearn/inprocessing/__init__.py
from aif360.sklearn.inprocessing import,https://github.com/evijit/Awareness_vs_Unawareness/blob/6af48007e901b67530f493a1278cfda15cff916e/SKLearn_compat_compas.ipynb,evijit/Awareness_vs_Unawareness,SKLearn_compat_compas.ipynb
from aif360.sklearn.inprocessing import,https://github.com/IBMDeveloperUK/Trusted-AI-Workshops/blob/86ddf343cff70e764aaf4a0755b856f0065338b9/notebooks/aif360/sklearn/demo_new_features.ipynb,IBMDeveloperUK/Trusted-AI-Workshops,notebooks/aif360/sklearn/demo_new_features.ipynb
from aif360.sklearn.inprocessing import,https://github.com/claudia-hm/spurlock/blob/d9e0572b5436dad2c9bd6d082d65ee333facb31e/src/fairness/03_mitigation_inprocessing.py,claudia-hm/spurlock,src/fairness/03_mitigation_inprocessing.py
from aif360.sklearn.inprocessing import,https://github.com/gkbharathy/Trusted_AI/blob/fcda24e8760cfb66ba5a1b24c2cec33e8101a730/aif360/algorithms/inprocessing/exponentiated_gradient_reduction.py,gkbharathy/Trusted_AI,aif360/algorithms/inprocessing/exponentiated_gradient_reduction.py
from aif360.sklearn.inprocessing import,https://github.com/sds-capstone/womenatthetable/blob/994f168113431c5946d6b6b5c31e6274262ca6f8/sds-capstone-ekornberg.ipynb,sds-capstone/womenatthetable,sds-capstone-ekornberg.ipynb
from aif360.sklearn.inprocessing import,https://github.com/York-and-Maastricht-Data-Science-Group/fairml/blob/aa511651461d9b606a71d076b1980ad6c179b6ca/generator/org.eclipse.epsilon.fairml.generator/ibmfai360/demo_grid_search_reduction_regression_sklearn.py,York-and-Maastricht-Data-Science-Group/fairml,generator/org.eclipse.epsilon.fairml.generator/ibmfai360/demo_grid_search_reduction_regression_sklearn.py
from aif360.sklearn.postprocessing import,https://github.com/Trusted-AI/AIF360/blob/94383f86b172b75fe4683f87f7e871e68c3c0012/docs/source/Getting%20Started.rst,Trusted-AI/AIF360,docs/source/Getting Started.rst
from aif360.sklearn.postprocessing import,https://github.com/sds-capstone/womenatthetable/blob/994f168113431c5946d6b6b5c31e6274262ca6f8/.Rhistory,sds-capstone/womenatthetable,.Rhistory
from aif360.sklearn.postprocessing import,https://github.com/zhangmengling/Adaptive_Fairness_Improvement/blob/4c8ee7b53fea554b9e6c7873c8e2f31eb1655614/aif360/sklearn/postprocessing/__init__.py,zhangmengling/Adaptive_Fairness_Improvement,aif360/sklearn/postprocessing/__init__.py
from aif360.sklearn.postprocessing import,https://github.com/wmonteiro-ai/fairvotingclassifier/blob/24e284720b9ac6f450372fae921966a90f39ba60/NotebookHelperFunctions.py,wmonteiro-ai/fairvotingclassifier,NotebookHelperFunctions.py
from aif360.sklearn.postprocessing import,https://github.com/giordanoDaloisio/MODNESS/blob/7ccb9922f1d5ed2a540939c6b71a1ca0dc73fa7b/baselines/manila/german/model_trainer.py,giordanoDaloisio/MODNESS,baselines/manila/german/model_trainer.py
from aif360.sklearn.postprocessing import,https://github.com/gdequeiroz/2021-coda-br/blob/09b044f2c4aa28d2e3f8eb1a5ad0e55762dfaab6/tutorial-AIF360.ipynb,gdequeiroz/2021-coda-br,tutorial-AIF360.ipynb
from aif360.sklearn.postprocessing import,https://github.com/claudia-hm/spurlock/blob/d9e0572b5436dad2c9bd6d082d65ee333facb31e/src/fairness/04_mitigation_postprocessing.py,claudia-hm/spurlock,src/fairness/04_mitigation_postprocessing.py
from aif360.sklearn.postprocessing import,https://github.com/evijit/Awareness_vs_Unawareness/blob/6af48007e901b67530f493a1278cfda15cff916e/SKLearn_compat_diabetes.ipynb,evijit/Awareness_vs_Unawareness,SKLearn_compat_diabetes.ipynb
from aif360.sklearn.postprocessing import,https://github.com/pg2374/AIF/blob/a0f2a448a212b6c92469519c95b33fecdbbe19ce/aif360/sklearn/postprocessing/reject_option_classification.py,pg2374/AIF,aif360/sklearn/postprocessing/reject_option_classification.py
from aif360.sklearn.postprocessing import,https://github.com/giordanoDaloisio/manila/blob/383d3533edb6795d3e673a1913fc6b7bbdf69752/generator/templates/model_trainer.py.jinja,giordanoDaloisio/manila,generator/templates/model_trainer.py.jinja
from aequitas.group import,https://github.com/dssg/aequitas/blob/a0012dfcaef0b5d33452451dca955a99f7e7cccf/README.md,dssg/aequitas,README.md
from aequitas.group import,https://github.com/great-expectations/great_expectations/blob/2e7b0f578cd6a103f6baa0fec6133dafef2321ac/contrib/great_expectations_ethical_ai_expectations/great_expectations_ethical_ai_expectations/expectations/expect_table_binary_label_model_bias.py,great-expectations/great_expectations,contrib/great_expectations_ethical_ai_expectations/great_expectations_ethical_ai_expectations/expectations/expect_table_binary_label_model_bias.py
from aequitas.group import,https://github.com/Coleridge-Initiative/big-data-and-social-science/blob/475cf570998642c5c2c9046e28df87fb2e966911/aequitas-workbook-text.Rmkd,Coleridge-Initiative/big-data-and-social-science,aequitas-workbook-text.Rmkd
from aequitas.group import,https://github.com/DLR-SC/repository-synergy/blob/115e48c37e659b144b2c3b89695483fd1d6dc788/data/readme_files/dssg.aequitas.md,DLR-SC/repository-synergy,data/readme_files/dssg.aequitas.md
from aequitas.group import,https://github.com/dssg/triage/blob/d437b3b685aec3c4783bce208ec2b03105cebfeb/src/triage/component/catwalk/evaluation.py,dssg/triage,src/triage/component/catwalk/evaluation.py
from aequitas.group import,https://github.com/modelop/academy-assets/blob/6ed17f6835ce27c58d3aae248eaecbce7e345a33/lr_model.py,modelop/academy-assets,lr_model.py
from aequitas.group import,https://github.com/dpa-2020-equipo-5/dpa-2020/blob/b5d7a350b058e77a9b358fa2758632fa2265a9cb/scripts/bias_fairness.py,dpa-2020-equipo-5/dpa-2020,scripts/bias_fairness.py
from aequitas.group import,https://github.com/CarSanoja/ND320_EHR/blob/a72bb450ab31dc873f01cf1ed7b59ce5f317221a/student_project.ipynb,CarSanoja/ND320_EHR,student_project.ipynb
from aequitas.group import,https://github.com/Millan13/dpa_equipo2/blob/b6a1311e617e2d32c054e0e05b202b31b2456ce8/Scripts/Luigi_Tasks.py,Millan13/dpa_equipo2,Scripts/Luigi_Tasks.py
from aequitas.group import,https://github.com/dapivei/data-product-architecture-final-project/blob/919d6ac941aff0ecafb390e804250fa8f42251b4/scripts/luigi/luigi_orchestration_ec2.py,dapivei/data-product-architecture-final-project,scripts/luigi/luigi_orchestration_ec2.py
from aequitas.bias import,https://github.com/dssg/aequitas/blob/a0012dfcaef0b5d33452451dca955a99f7e7cccf/README.md,dssg/aequitas,README.md
from aequitas.bias import,https://github.com/great-expectations/great_expectations/blob/2e7b0f578cd6a103f6baa0fec6133dafef2321ac/contrib/great_expectations_ethical_ai_expectations/great_expectations_ethical_ai_expectations/expectations/expect_table_binary_label_model_bias.py,great-expectations/great_expectations,contrib/great_expectations_ethical_ai_expectations/great_expectations_ethical_ai_expectations/expectations/expect_table_binary_label_model_bias.py
from aequitas.bias import,https://github.com/DLR-SC/repository-synergy/blob/115e48c37e659b144b2c3b89695483fd1d6dc788/data/readme_files/dssg.aequitas.md,DLR-SC/repository-synergy,data/readme_files/dssg.aequitas.md
from aequitas.bias import,https://github.com/udacity/nd320-c1-emr-data-starter/blob/e2a4fde61dac0e372519e91b2fbc0bb5eea46e50/project/starter_code/student_project.ipynb,udacity/nd320-c1-emr-data-starter,project/starter_code/student_project.ipynb
from aequitas.bias import,https://github.com/dssg/fairness_tutorial/blob/ea18de02e7adb907995f091329e03a0c6457eb25/notebooks/single_model_audit.ipynb,dssg/fairness_tutorial,notebooks/single_model_audit.ipynb
from aequitas.bias import,https://github.com/Millan13/dpa_equipo2/blob/b6a1311e617e2d32c054e0e05b202b31b2456ce8/Scripts/Bias_Fairness.py,Millan13/dpa_equipo2,Scripts/Bias_Fairness.py
from aequitas.bias import,https://github.com/modelop/baseline_drift_detection/blob/f942bfb28d265e5554773307def4a788c3a89706/moc_monitors.py,modelop/baseline_drift_detection,moc_monitors.py
from aequitas.bias import,https://github.com/Nadkarni-Lab/cnnMCSE/blob/7965e65e04a209c9468b3491bab1cc95ed28d575/cnnMCSE/metrics.py,Nadkarni-Lab/cnnMCSE,cnnMCSE/metrics.py
from aequitas.bias import,https://github.com/dpa-2020-equipo-5/dpa-2020/blob/b5d7a350b058e77a9b358fa2758632fa2265a9cb/orquestador/nyc_ccci_etl/ccci_aequitas/bias_metrics.py,dpa-2020-equipo-5/dpa-2020,orquestador/nyc_ccci_etl/ccci_aequitas/bias_metrics.py
from aequitas.bias import,https://github.com/CS-UCR/final-project-dumpy/blob/c5a040693f72a28a472aa6f13d4904bd4afd5a80/README.md,CS-UCR/final-project-dumpy,README.md
from aequitas.fairness import,https://github.com/dssg/aequitas/blob/a0012dfcaef0b5d33452451dca955a99f7e7cccf/README.md,dssg/aequitas,README.md
from aequitas.fairness import,https://github.com/great-expectations/great_expectations/blob/2e7b0f578cd6a103f6baa0fec6133dafef2321ac/contrib/great_expectations_ethical_ai_expectations/great_expectations_ethical_ai_expectations/expectations/expect_table_binary_label_model_bias.py,great-expectations/great_expectations,contrib/great_expectations_ethical_ai_expectations/great_expectations_ethical_ai_expectations/expectations/expect_table_binary_label_model_bias.py
from aequitas.fairness import,https://github.com/DLR-SC/repository-synergy/blob/115e48c37e659b144b2c3b89695483fd1d6dc788/data/readme_files/dssg.aequitas.md,DLR-SC/repository-synergy,data/readme_files/dssg.aequitas.md
from aequitas.fairness import,https://github.com/udacity/nd320-c1-emr-data-starter/blob/e2a4fde61dac0e372519e91b2fbc0bb5eea46e50/project/starter_code/student_project.ipynb,udacity/nd320-c1-emr-data-starter,project/starter_code/student_project.ipynb
from aequitas.fairness import,https://github.com/dpa-2020-equipo-5/dpa-2020/blob/b5d7a350b058e77a9b358fa2758632fa2265a9cb/scripts/bias_fairness.py,dpa-2020-equipo-5/dpa-2020,scripts/bias_fairness.py
from aequitas.fairness import,https://github.com/drskaf/EHR-Prediction-Model-with-Tensorflow/blob/cc99fb3339fc1ac9eed1ab35644a4253e662da65/EHR_transform.py,drskaf/EHR-Prediction-Model-with-Tensorflow,EHR_transform.py
from aequitas.fairness import,https://github.com/potis/AISummit/blob/e5f388720fda1126905b57a498d8a470a61eb3ac/AI_Summit_Part_2.ipynb,potis/AISummit,AI_Summit_Part_2.ipynb
from aequitas.fairness import,https://github.com/dssg/aequitas/blob/a0012dfcaef0b5d33452451dca955a99f7e7cccf/src/aequitas_cli/aequitas_audit.py,dssg/aequitas,src/aequitas_cli/aequitas_audit.py
from aequitas.fairness import,https://github.com/CS-UCR/final-project-dumpy/blob/c5a040693f72a28a472aa6f13d4904bd4afd5a80/logisticRegression.ipynb,CS-UCR/final-project-dumpy,logisticRegression.ipynb
from aequitas.fairness import,https://github.com/xybruceliu/ORES_bias/blob/4eea3de3da66c37601c69029aa733c9b79f99d5d/bias2.ipynb,xybruceliu/ORES_bias,bias2.ipynb
from witwidget.notebook.visualization import,https://github.com/PAIR-code/what-if-tool/blob/6f7ec55e3116a29b1236a4533bd0586e1d601fae/witwidget/__init__.py,PAIR-code/what-if-tool,witwidget/__init__.py
from witwidget.notebook.visualization import,https://github.com/GoogleCloudPlatform/mlops-on-gcp/blob/786de219a2294be596df0b9d542e6d6ea058f963/immersion/supplemental/labs/ml_fairness.ipynb,GoogleCloudPlatform/mlops-on-gcp,immersion/supplemental/labs/ml_fairness.ipynb
from witwidget.notebook.visualization import,https://github.com/Building-ML-Pipelines/building-machine-learning-pipelines/blob/8862436d291a330d772dc59e104c4ba0a6d64b5a/chapters/model_analysis/model_analysis.ipynb,Building-ML-Pipelines/building-machine-learning-pipelines,chapters/model_analysis/model_analysis.ipynb
from witwidget.notebook.visualization import,https://github.com/tensorflow/fairness-indicators/blob/70da8f0bb7f67746c95b29c9c4b3a70e46db62a9/g3doc/tutorials/Facessd_Fairness_Indicators_Example_Colab.ipynb,tensorflow/fairness-indicators,g3doc/tutorials/Facessd_Fairness_Indicators_Example_Colab.ipynb
from witwidget.notebook.visualization import,https://github.com/google/eng-edu/blob/3d4af7f854ed662de2d94d0269b13201459d025c/ml/pc/exercises/fairness_text_toxicity_part1.ipynb,google/eng-edu,ml/pc/exercises/fairness_text_toxicity_part1.ipynb
from witwidget.notebook.visualization import,https://github.com/PacktPublishing/Interpretable-Machine-Learning-with-Python/blob/8f36a65e5fd25e8960c8681ba0407433869e444f/Chapter07/Recidivism_part1.ipynb,PacktPublishing/Interpretable-Machine-Learning-with-Python,Chapter07/Recidivism_part1.ipynb
from witwidget.notebook.visualization import,https://github.com/google-marketing-solutions/crystalvalue/blob/22680345839757d336ab25239f27503bc6893908/demo_with_real_data_notebook.ipynb,google-marketing-solutions/crystalvalue,demo_with_real_data_notebook.ipynb
from witwidget.notebook.visualization import,https://github.com/data-describe/awesome-data-science-models/blob/f5cd11f73e82ccfc0adac3358199a0d8bf41d584/census-income/GCP/visualize/What_If_Tool.ipynb,data-describe/awesome-data-science-models,census-income/GCP/visualize/What_If_Tool.ipynb
from witwidget.notebook.visualization import,https://github.com/apachecn/apachecn-ml-zh-pt6/blob/da93d5e30137f3dcc40271a88898f3b46967d1a1/docs/inter-ml-py/09.md,apachecn/apachecn-ml-zh-pt6,docs/inter-ml-py/09.md
from witwidget.notebook.visualization import,https://github.com/xmpuspus/parity-fairness/blob/19484e3a31d7da1012f4244f32e74b24d045c1d3/parity/pair.py,xmpuspus/parity-fairness,parity/pair.py
from tensorflow,https://github.com/tensorflow/tensorflow/blob/c511a099b294095611e05a88daf54ca60da62f17/tensorflow/tensorflow.bzl,tensorflow/tensorflow,tensorflow/tensorflow.bzl
from tensorflow,https://github.com/freeCodeCamp/freeCodeCamp/blob/0edca4260974cd1d4d45e3d97e58628204bca173/docs/how-to-help-with-video-challenges.md,freeCodeCamp/freeCodeCamp,docs/how-to-help-with-video-challenges.md
from tensorflow,https://github.com/sindresorhus/awesome/blob/07c6be2660992e9b70232ddae0bc66a18693d1c8/readme.md,sindresorhus/awesome,readme.md
from tensorflow,https://github.com/codecrafters-io/build-your-own-x/blob/e92dc3a6d57a15a71a464ac0dcfe1c951754206a/README.md,codecrafters-io/build-your-own-x,README.md
from tensorflow,https://github.com/EbookFoundation/free-programming-books/blob/5ef02887724221abff279e3988778e01f523affd/courses/free-courses-ar.md,EbookFoundation/free-programming-books,courses/free-courses-ar.md
from tensorflow,https://github.com/jwasham/coding-interview-university/blob/4a78c9bc5fb648ed6a0e0f984a0cf7debc496de4/translations/README-af.md,jwasham/coding-interview-university,translations/README-af.md
from tensorflow,https://github.com/alpa-projects/tensorflow-alpa/blob/c079cc2805a0c3ba57be8eb5e4bf95840bd6e08b/tensorflow/core/ir/ops.td,alpa-projects/tensorflow-alpa,tensorflow/core/ir/ops.td
from tensorflow,https://github.com/zylo117/tensorflow-gpu-macosx/blob/181bc2b37aa8a3eeb11a942d8f330b04abc804b3/tensorflow/BUILD,zylo117/tensorflow-gpu-macosx,tensorflow/BUILD
from tensorflow,https://github.com/tensorflow/tensorflow/blob/c511a099b294095611e05a88daf54ca60da62f17/CONTRIBUTING.md,tensorflow/tensorflow,CONTRIBUTING.md
from tensorflow,https://github.com/EssenceSentry/github_stars/blob/81c86d830dfc18fcc1da5eb44e94098d55a57ecc/READMEs/tensorflow.md,EssenceSentry/github_stars,READMEs/tensorflow.md
from themis-ml import,https://github.com/EthicalML/awesome-production-machine-learning/blob/905bfb16745ff4da1e15e6d6a1f5b889b9d0c30c/README.md,EthicalML/awesome-production-machine-learning,README.md
from themis-ml import,https://github.com/jphall663/awesome-machine-learning-interpretability/blob/27afd05f0395496c5be6191d14b690ffda7ebd12/archive/README.md.bak,jphall663/awesome-machine-learning-interpretability,archive/README.md.bak
from themis-ml import,https://github.com/ls1intum/Themis/blob/4302fbab11c2b01010d35c9fa737175169e3be89/Themis/API/ThemisAPI.swift,ls1intum/Themis,Themis/API/ThemisAPI.swift
from themis-ml import,https://github.com/srayagarwal/FairPackage/blob/21d0facfd4313db8602a077c33d89bf4960f1dda/fairness.py,srayagarwal/FairPackage,fairness.py
from themis-ml import,https://github.com/ayong8/FairSight/blob/3d8a00f589c2c41084baece40534334dd4dafd4d/app/dataset/views.py,ayong8/FairSight,app/dataset/views.py
from themis-ml import,https://github.com/achuthasubhash/Complete-Life-Cycle-of-a-Data-Science-Project/blob/131c2871d2ef4d76036ac8aa4577e38f09d509ab/README.md,achuthasubhash/Complete-Life-Cycle-of-a-Data-Science-Project,README.md
from themis-ml import,https://github.com/KenSciResearch/fairMLHealth/blob/a148ed3f9c0fc07a0962a6b947698ff24eae1235/docs/resources/Evaluating_Fairness.md,KenSciResearch/fairMLHealth,docs/resources/Evaluating_Fairness.md
from themis-ml import,https://github.com/gcoleman19/undevelopers/blob/e054a303d182bccfc06e5fe5bf5b5c7e4a373a34/05-blocks.Rmd,gcoleman19/undevelopers,05-blocks.Rmd
from themis-ml import,https://github.com/jphall663/kdd_2019/blob/e64fa2be3e6797493ca04e30830c682c809eb8a8/main.tex,jphall663/kdd_2019,main.tex
from themis-ml import,https://github.com/Zoeybiulala/exploreCSR/blob/62b458a6abf37386c7fec636d72ade5101be39c8/research%20journal.md,Zoeybiulala/exploreCSR,research journal.md
from tensorflow fairness indicator import,https://github.com/tensorflow/tfx/blob/2f9351fe553f94a2d45a840b48fa4ab3ce565563/docs/guide/fairness_indicators.md,tensorflow/tfx,docs/guide/fairness_indicators.md
from tensorflow fairness indicator import,https://github.com/tensorflow/model-analysis/blob/0e1e15c574dae6d92e16d5160b434a61d422be3e/tensorflow_model_analysis/addons/fairness/metrics/fairness_indicators.py,tensorflow/model-analysis,tensorflow_model_analysis/addons/fairness/metrics/fairness_indicators.py
from tensorflow fairness indicator import,https://github.com/https-deeplearning-ai/machine-learning-engineering-for-production-public/blob/ad48891892215dcadb3e79597b006c4cd417ee89/course3/week4-ungraded-lab/C3_W4_Lab_3_Fairness_Indicators.ipynb,https-deeplearning-ai/machine-learning-engineering-for-production-public,course3/week4-ungraded-lab/C3_W4_Lab_3_Fairness_Indicators.ipynb
from tensorflow fairness indicator import,https://github.com/PacktPublishing/Machine-Learning-Experimentation-with-TensorBoard/blob/c6fdce73deb47ab67e66dff44b331094dfcc2ba7/chapter3/fairness_indicator.py,PacktPublishing/Machine-Learning-Experimentation-with-TensorBoard,chapter3/fairness_indicator.py
from tensorflow fairness indicator import,https://github.com/google/eng-edu/blob/3d4af7f854ed662de2d94d0269b13201459d025c/ml/pc/exercises/fairness_text_toxicity_part2.ipynb,google/eng-edu,ml/pc/exercises/fairness_text_toxicity_part2.ipynb
from tensorflow fairness indicator import,https://github.com/tensorflow/fairness-indicators/blob/70da8f0bb7f67746c95b29c9c4b3a70e46db62a9/g3doc/tutorials/Facessd_Fairness_Indicators_Example_Colab.ipynb,tensorflow/fairness-indicators,g3doc/tutorials/Facessd_Fairness_Indicators_Example_Colab.ipynb
from tensorflow fairness indicator import,https://github.com/numpy/numpy-tutorials/blob/89b0464b76c7978795635a174c372bc50000cb0d/content/tutorial-nlp-from-scratch.md,numpy/numpy-tutorials,content/tutorial-nlp-from-scratch.md
from tensorflow fairness indicator import,https://github.com/xianglinyang/DeepVisualInsight/blob/2a3095adb6200da49702c120b04aa7f8c9f91311/tensorboard/docs/fairness-indicators.md,xianglinyang/DeepVisualInsight,tensorboard/docs/fairness-indicators.md
from tensorflow fairness indicator import,https://github.com/leondgarse/Atom_notebook/blob/846f7b48adb9e793aff27d257f5a97cfacf1179b/public/2018/08-27_tensorflow_guide.md,leondgarse/Atom_notebook,public/2018/08-27_tensorflow_guide.md
from tensorflow fairness indicator import,https://github.com/aamini/introtodeeplearning/blob/2ed6465cf5495f28678f4d84409014db09163e4f/lab2/solutions/Part2_FaceDetection_Solution.ipynb,aamini/introtodeeplearning,lab2/solutions/Part2_FaceDetection_Solution.ipynb
from sklearn fairness import,https://github.com/Global-Policy-Lab/cider/blob/651a8b0512ea1e04919b4ca6680e84990e7120fe/cider/fairness.py,Global-Policy-Lab/cider,cider/fairness.py
from sklearn fairness import,https://github.com/Azure/MachineLearningNotebooks/blob/e7dd826f34c1298389eca731f38bdc777af1dae5/contrib/fairness/fairness_nb_utils.py,Azure/MachineLearningNotebooks,contrib/fairness/fairness_nb_utils.py
from sklearn fairness import,https://github.com/MicrosoftDocs/azure-docs/blob/640cff4dfbcc9debd49c1dc28fa2c046d55d71ef/articles/machine-learning/v1/how-to-machine-learning-fairness-aml.md,MicrosoftDocs/azure-docs,articles/machine-learning/v1/how-to-machine-learning-fairness-aml.md
from sklearn fairness import,https://github.com/Trusted-AI/AIF360/blob/94383f86b172b75fe4683f87f7e871e68c3c0012/aif360/sklearn/inprocessing/infairness.py,Trusted-AI/AIF360,aif360/sklearn/inprocessing/infairness.py
from sklearn fairness import,https://github.com/fairlearn/fairlearn/blob/3cbfc8ad9a3e60e61418e32a86e732c127c551cf/docs/user_guide/assessment/custom_fairness_metrics.rst,fairlearn/fairlearn,docs/user_guide/assessment/custom_fairness_metrics.rst
from sklearn fairness import,https://github.com/google-deepmind/deepmind-research/blob/f5de0ede8430809180254ee957abf36ed62579ef/counterfactual_fairness/adult_pscf.py,google-deepmind/deepmind-research,counterfactual_fairness/adult_pscf.py
from sklearn fairness import,https://github.com/mljar/mljar-supervised/blob/992eac842685eb07efc6f66383ba301dcf02e01a/examples/scripts/binary_classifier_adult_fairness.py,mljar/mljar-supervised,examples/scripts/binary_classifier_adult_fairness.py
from sklearn fairness import,https://github.com/ModelOriented/DALEX/blob/2b8a82899b17a0b2d953183bf1ce240f7a79fdf1/python/dalex/dalex/fairness/_group_fairness/utils.py,ModelOriented/DALEX,python/dalex/dalex/fairness/_group_fairness/utils.py
from sklearn fairness import,https://github.com/koaning/scikit-lego/blob/4ae226e15846b23862d88230c1adbd1a6ce3a145/doc/fairness.ipynb,koaning/scikit-lego,doc/fairness.ipynb
from sklearn fairness import,https://github.com/aws/amazon-sagemaker-examples/blob/720198bc25bc68b25a77c3c5a1e7f55ee1bd8e5a/sagemaker-clarify/fairness_and_explainability/fairness_and_explainability_byoc.ipynb,aws/amazon-sagemaker-examples,sagemaker-clarify/fairness_and_explainability/fairness_and_explainability_byoc.ipynb
from fairness_indicators import,https://github.com/tensorflow/tfx/blob/2f9351fe553f94a2d45a840b48fa4ab3ce565563/docs/guide/fairness_indicators.md,tensorflow/tfx,docs/guide/fairness_indicators.md
from fairness_indicators import,https://github.com/tensorflow/model-analysis/blob/0e1e15c574dae6d92e16d5160b434a61d422be3e/tensorflow_model_analysis/addons/fairness/metrics/fairness_indicators.py,tensorflow/model-analysis,tensorflow_model_analysis/addons/fairness/metrics/fairness_indicators.py
from fairness_indicators import,https://github.com/facebookresearch/vissl/blob/94def58538d3c7037f5e093196494331eea1a2a2/projects/fairness_indicators/README.md,facebookresearch/vissl,projects/fairness_indicators/README.md
from fairness_indicators import,https://github.com/tensorflow/fairness-indicators/blob/70da8f0bb7f67746c95b29c9c4b3a70e46db62a9/g3doc/tutorials/Fairness_Indicators_on_TF_Hub_Text_Embeddings.ipynb,tensorflow/fairness-indicators,g3doc/tutorials/Fairness_Indicators_on_TF_Hub_Text_Embeddings.ipynb
from fairness_indicators import,https://github.com/WeilerWebServices/TensorFlow/blob/36eb6994d36674604973a06159e73187087f51c6/workshops/tfx_labs/Lab_7_Fairness_Indicators.ipynb,WeilerWebServices/TensorFlow,workshops/tfx_labs/Lab_7_Fairness_Indicators.ipynb
from fairness_indicators import,https://github.com/Building-ML-Pipelines/building-machine-learning-pipelines/blob/8862436d291a330d772dc59e104c4ba0a6d64b5a/chapters/model_analysis/model_analysis.ipynb,Building-ML-Pipelines/building-machine-learning-pipelines,chapters/model_analysis/model_analysis.ipynb
from fairness_indicators import,https://github.com/PAIR-code/what-if-tool/blob/6f7ec55e3116a29b1236a4533bd0586e1d601fae/website/src/index.md,PAIR-code/what-if-tool,website/src/index.md
from fairness_indicators import,https://github.com/anyaconda/my-tensorflow-2021/blob/d49fd7744a5e1f3d4421d25fdf428fae4ee313d5/tf_tutorial_Fairness_Indicators_Example_Colab.ipynb,anyaconda/my-tensorflow-2021,tf_tutorial_Fairness_Indicators_Example_Colab.ipynb
from fairness_indicators import,https://github.com/pransil/ML-Model-Templates/blob/624eda868bae101423ef695404c8ff701ca95cc1/Coursera_MLOps_C3_W4_Lab_3_Fairness_Indicators.ipynb,pransil/ML-Model-Templates,Coursera_MLOps_C3_W4_Lab_3_Fairness_Indicators.ipynb
from fairness_indicators import,https://github.com/tlysenko/Machine-Learning-Engineering-for-Production-MLOps-/blob/bf48cb9096315c49ab12d77bb077bd0e9f9b1789/Course%203/Week%204/C3_W4_Lab_3_Fairness_Indicators.ipynb,tlysenko/Machine-Learning-Engineering-for-Production-MLOps-,Course 3/Week 4/C3_W4_Lab_3_Fairness_Indicators.ipynb
