Keyword,Repository Name,Author,Message,Commit URL
fairness evaluation,VectorInstitute/cyclops,Franklin,"Refactor Evaluate Package (#402)

* upgrade pyarrow to v11.0.0

* update lock file

* rename slicing module to slice and SlicingConfig to SliceSpec

* [WIP] refactor evaluator

* [WIP] add Metric arithemetic support

* [WIP] add fairness metric wrapper

* rename cyclops slice module to 'slicer' to avoid conflict with builtin slice class

* refactor base Metric and MetricCollection classes

* update precision_recall_curve to allow setting 'thresholds' parameter after init

* add tomli to pydocstyle env

* disable pylint too-many-lines warning

* add fairness evaluation package

* refactor evaluator

* disable pylint too-many-lines warning

* update explore_huggingface_datasets.ipynb

* update lock file",https://github.com/VectorInstitute/cyclops/commit/e362305a57708a0b2d4b5ac2d48aef7fe1bd73b1
fairness evaluation,Andoree/graphmel,Andoree,GraphSAGE intermodal fair evaluation sh scripts,https://github.com/Andoree/graphmel/commit/45a98abcd832dc575c88f68692745f436256a5d0
biased dataset,maximefuchs/PredictNBA,Maxime,dataset is not biased anymore,https://github.com/maximefuchs/PredictNBA/commit/b954835bff651b8300c90abd227b13fd48b66c2f
biased dataset,biolab/orange-hugo,Marko Toplak,"Merge pull request #356 from ZanMervic/fairness-dataset-bias

Fairness dataset bias workflow and blog",https://github.com/biolab/orange-hugo/commit/184d9e0524ab798ba4268d42ec5ae864326c9474
biased dataset,miketheologitis/FedL-Sync-FDA,miketheologitis,Revision for biased datasets - sim pipeline,https://github.com/miketheologitis/FedL-Sync-FDA/commit/fa55ad5292e6ea64190d4d44bfe873a83d07bf67
biased dataset,koshino17/cculab509_aif360,koshino17,Delete dataset/Taipei City Government Transportation Bureau 2020 Traffic Accident Dataset bias.csv,https://github.com/koshino17/cculab509_aif360/commit/dfdce65e8ee295367e685b305fd8e1f1370953f5
biased dataset,jonathanhus/fuzzy-goofballs,Jonathan Hus,Add STS-bias dataset creation,https://github.com/jonathanhus/fuzzy-goofballs/commit/9ba2ea5b21aeba61e15f447af7fd58779f7391d0
biased dataset,JohnSnowLabs/langtest,Prikshit7766,dataset: updated wino-bias,https://github.com/JohnSnowLabs/langtest/commit/1cb79b695bd21a20ce7061f3737183b6c63931ce
biased dataset,jonathanhus/fuzzy-goofballs,Jonathan Hus,Reduce size of NLI-bias dataset,https://github.com/jonathanhus/fuzzy-goofballs/commit/3b43018a2a9babd00249085502becf8e01887219
biased dataset,melodylizx/analysis_rlhf,melodylizx,biased dataset update,https://github.com/melodylizx/analysis_rlhf/commit/14b7e928ac47dc6c74d64a376955683e838c4e25
biased dataset,dioptra-io/geoloc-imc-2023,hugorimlinger,ripe bias with repro dataset,https://github.com/dioptra-io/geoloc-imc-2023/commit/4645d418fbf3c6c72438d4a3099fa9ff8c3a2b50
biased dataset,RitaTMCO/NLP-Telescope,RitaTMCO,[5.4] Bias Evaluation Dataset closes #100,https://github.com/RitaTMCO/NLP-Telescope/commit/7baba88dcb92f17247f7f91c3c39c9888529f122
fairness algorithm,erelsgl/erelsgl.github.io,Erel Segal-Halevi,fairness algorithms,https://github.com/erelsgl/erelsgl.github.io/commit/14fcfc1788bfc349dd6aecb9a7895cd5eb656973
fairness algorithm,lopezm8/anesthesia_scheduler_pihd,Mario Lopez,adjusted choose algorithm to be more fair,https://github.com/lopezm8/anesthesia_scheduler_pihd/commit/6a125bcd56ce54d843c0d7dd53cbeb12515e5d2b
fairness algorithm,sony/nnabla-examples,Kenji Suzuki,"Merge pull request #385 from sony/feature/20230517-psa-part2

[Fairness] Preferential Sampling Algorithm (part2)",https://github.com/sony/nnabla-examples/commit/12f714e54329a33aea11e2c9e9fec09372c73729
fairness algorithm,RoboticsLabURJC/2022-tfg-cristian-sanchez,csanrod,added more fair ending condition to q learning algorithm,https://github.com/RoboticsLabURJC/2022-tfg-cristian-sanchez/commit/c860794bb55b39fb920d73c391a13f6aa1c0baf5
fairness algorithm,sony/nnabla-examples,Kenji Suzuki,"Merge pull request #384 from sony/feature/20230517-psa-part1

[Fairness] Preferential Sampling Algorithm (part1)",https://github.com/sony/nnabla-examples/commit/0a2c293e330e717a6f5f8cb9ed87aa3cc1011d0e
fairness algorithm,sony/nnabla-examples,Kenji Suzuki,"Merge pull request #381 from sony/feature/20230418_massage_data_preprocessing

[Fairness] Support for the ""Massage Data"" algorithm on various datasets using data processor class",https://github.com/sony/nnabla-examples/commit/e9f4524e6cc2ff4163b8c4e3afb6cd6250d9a2db
fairness algorithm,sony/nnabla-examples,Kenji Suzuki,"Merge pull request #376 from sony/feature/20230309_reweighing

[Fairness] Included Disparate Impact Metric in Reweighing Algorithm Tutorial",https://github.com/sony/nnabla-examples/commit/d4b04eda72ce578223a04dbc0018d23267d3741f
fairness algorithm,poolifier/poolifier,Jérôme Benoit,"fix: fix fair share algorithm implementation

Signed-off-by: Jérôme Benoit <jerome.benoit@sap.com>",https://github.com/poolifier/poolifier/commit/a4958de2101f06e7096b83adbca82fcfd532a721
fairness algorithm,amatveiakin/bughouse-chess,Andrei Matveiakin,Fairer observer selection algorithm,https://github.com/amatveiakin/bughouse-chess/commit/e8ba89a99e8c145e0054a690e21c1a895016d580
fairness algorithm,sony/nnabla-examples,Kenji Suzuki,"Merge pull request #372 from sony/feature/20230214-massage_data-part2

[Fairness] Massage Data (Relabeling) Algorithm Part-2",https://github.com/sony/nnabla-examples/commit/859d9d4a6d84238f72117bdfcbe528c4fcf839ec
fairness toolkit,ImCirot/Progetto-Tesi,ImCirot,Started working on fair credit model using FairLearn toolkit,https://github.com/ImCirot/Progetto-Tesi/commit/f17fd5dc44a3e219f4ad0d1d823ee8f787ed386a
fairness toolkit,jakkapanksb/fe-template,Sakpat Sirikanerat,Merge branch 'fair' into sakpat/redux-toolkit,https://github.com/jakkapanksb/fe-template/commit/e75bb814d1720766deef4d7a9f678908c8a5957e
fairness toolkit,ravisankaradepu/EthicalAI,Vismay Patel,Add LinkedIn Fairness Toolkit,https://github.com/ravisankaradepu/EthicalAI/commit/f7fa883568178f9aaa2ec6ad90f21662e20c1d10
fairness toolkit,EthicalML/awesome-artificial-intelligence-guidelines,Leo Tideman,"Five more ressources

Addition of one free AI ethics course, one American regulation, one fairness checklist, and two toolkits.",https://github.com/EthicalML/awesome-artificial-intelligence-guidelines/commit/e0de5a78ff943cbacad744e89281ab02cd66ed2b
fairness toolkit,ravisankaradepu/EthicalAI,Adepu Ravi Sankar,"Merge pull request #1 from vismay93/main

Add LinkedIn Fairness Toolkit",https://github.com/ravisankaradepu/EthicalAI/commit/7c3897961e09a9dcefa17ea6cd87d5e1cb0fa9f5
fairness toolkit,pbiecek/xai_resources,Przemysław Biecek,Aequitas: A Bias and Fairness Audit Toolkit,https://github.com/pbiecek/xai_resources/commit/ac086508473a88fa076cb9da01841dafd3521b73
fairness toolkit,pbiecek/xai_resources,Przemysław Biecek,Aequitas: A Bias and Fairness Audit Toolkit,https://github.com/pbiecek/xai_resources/commit/d39bf6ea85571b36fe4fa1e4b433b6fd05516c14
fairness toolkit,pbiecek/xai_resources,Przemysław Biecek,Aequitas: A Bias and Fairness Audit Toolkit,https://github.com/pbiecek/xai_resources/commit/3d1b8709972c748d45b6c5fcf95cc9a3e363e66e
fairness toolkit,ckaestne/seaibib,Christian Kaestner,"add value cards paper

Shen, Hong, Wesley H. Deng, Aditi Chattopadhyay, Zhiwei Steven Wu, Xu Wang, and Haiyi Zhu. ""[Value cards: An educational toolkit for teaching social impacts of machine learning through deliberation](https://dl.acm.org/doi/abs/10.1145/3442188.3445971)."" In *Proceedings of the Conference on Fairness, Accountability, and Transparency*, pp. 850-861. 2021.",https://github.com/ckaestne/seaibib/commit/4b8db30f1f9011ca6c7c8bd856bf0dbd2332fabe
fairness toolkit,nomad-coe/nomad,Markus Scheidgen,"Merge branch 'ai_toolkit' into 'v1.0.8'

Add AI CoursePage to analyze section

See merge request nomad-lab/nomad-FAIR!627",https://github.com/nomad-coe/nomad/commit/e443f0c38c50870aabd429f834e4c4aa7069cecf
tensorflow fairness,hotosm/fAIr,kshitijrajsharma,Install tensorflow before hot fair utilties,https://github.com/hotosm/fAIr/commit/8150430e40dc462063cb8e022273b094896d65c6
tensorflow fairness,Bhavya-id2003/NAAN-MUDHALVAN-PROJECT-2,Bhavya-id2003,"Add files via upload

Tools and libraries that can help with this project include Python, scikit-learn, Pandas, NumPy, and more advanced libraries like XGBoost or TensorFlow for complex models. Additionally, you might want to consider using Jupyter notebooks for data exploration and visualization.

Remember that the success of your house price prediction model depends on the quality and quantity of data, as well as the choice of the right algorithm and careful data preprocessing. Additionally, interpretability and fairness in housing prediction models are",https://github.com/Bhavya-id2003/NAAN-MUDHALVAN-PROJECT-2/commit/c4f31b2ee1ccc84f0a8f7ee289805da815b34025
tensorflow fairness,Aasimkhurshid/Machine-Learning-Production-Engineering,Aasim khurshid,"Tensorflow model analysis Fairness indicators

In this colab notebook, you will use Fairness Indicators to explore the Smiling attribute in a large-scale face image dataset. Fairness Indicators is a suite of tools built on top of TensorFlow Model Analysis that enable regular evaluation of fairness metrics in product pipelines. This Introductory Video provides more details and context on the real-world scenario presented here, one of the primary motivations for creating Fairness Indicators. This notebook contains:
Train a simple neural network model to detect a person's smile in images using TF Keras and the CelebFaces Attributes (CelebA) dataset.
Evaluate model performance against a commonly used fairness metric across age groups using Fairness Indicators.",https://github.com/Aasimkhurshid/Machine-Learning-Production-Engineering/commit/a94cc5c608b18ddfc6db69c661e864981233963b
tensorflow fairness,OSS-Pole-Emploi/gabarit,Gautier Solard,"Update/update tensorflow torch and several other libraries (#189)

* Updated multiple libraries

* Updated requirements.txt to take into account version 3.8/3.9

* Correct typo

* Corrected the error in retrieve_columns_from_pipeline

* Changed small bug in the nlp template

* Fixed a bug in the fairness script

* Corrected some mistakes concerning scikit-learn

* Changed the max_feature parameters to find back the original results of the tests

* Removed a print

* Fixed some names of losses

* Updated requirements

* Ignore a mypy error

* Replaced the Batch class

* Changed the Ama version to the legacy one. Add accelerate

* Updated runtime.exists in streamlit

* Use a layer instead of a custom activation function

* Corrected a typo

* Updated selenium tests",https://github.com/OSS-Pole-Emploi/gabarit/commit/d14be331965839bf3c03bceed79d71536315c657
tensorflow fairness,lablup/backend.ai-kernels,Mario Cho,"fairness-indicators 0.36.0 depends on tensorflow-model-analysis<0.37 and >=0.36
    tfx 1.8.0 depends on tensorflow-model-analysis<0.40 and >=0.39.0",https://github.com/lablup/backend.ai-kernels/commit/4166ac314aeae53aeceb63fca619562f8f6f740e
tensorflow fairness,ilyabdul/GCP,Giovani,"fix: Corrected Fairness Indicator's link

Corrected Fairness Indicator's link: https://www.tensorflow.org/tfx/guide/fairness_indicators",https://github.com/ilyabdul/GCP/commit/839e34ef7f75f79015a61c78bca0dd8d74f358de
tensorflow fairness,rajeshmore1/GCP-Data-Analyst-Training,Giovani,"fix: Corrected Fairness Indicator's link

Corrected Fairness Indicator's link: https://www.tensorflow.org/tfx/guide/fairness_indicators",https://github.com/rajeshmore1/GCP-Data-Analyst-Training/commit/839e34ef7f75f79015a61c78bca0dd8d74f358de
tensorflow fairness,riteshmittal85/training-data-analyst,Giovani,"fix: Corrected Fairness Indicator's link

Corrected Fairness Indicator's link: https://www.tensorflow.org/tfx/guide/fairness_indicators",https://github.com/riteshmittal85/training-data-analyst/commit/839e34ef7f75f79015a61c78bca0dd8d74f358de
tensorflow fairness,Bate90/Google-JUPYTERLAB,Giovani,"fix: Corrected Fairness Indicator's link

Corrected Fairness Indicator's link: https://www.tensorflow.org/tfx/guide/fairness_indicators",https://github.com/Bate90/Google-JUPYTERLAB/commit/839e34ef7f75f79015a61c78bca0dd8d74f358de
tensorflow fairness,kans-otc/maven-java-sample,Giovani,"fix: Corrected Fairness Indicator's link

Corrected Fairness Indicator's link: https://www.tensorflow.org/tfx/guide/fairness_indicators",https://github.com/kans-otc/maven-java-sample/commit/839e34ef7f75f79015a61c78bca0dd8d74f358de
ibm fairness,IBM/lale,Daniel Ryszka,"Update aif360, when installing as 'lale[fairness]' (#1204)

Signed-off-by: DanielRyszkaIBM <daniel.ryszka@pl.ibm.com>

Signed-off-by: DanielRyszkaIBM <daniel.ryszka@pl.ibm.com>",https://github.com/IBM/lale/commit/18a4aa59a7e016305a131794678090f0cd706675
ibm fairness,ceph/ceph,Or Friedmann,"rgw: multisite metadata sync fairness

    multisite metadata sync fairness

    The approach of this commit is to allow multiple RGWs to participate in the multisite metadata sync.
    Before this commit only single RGW has caught the all the sync locks.
    This feature is using bidding algorithm.
    For each lock, RGW is randomizing a number from 0 to shard count and for each shard is picking randomally one number and giving it as the bid_amount.
    each one of those vectors each RGW handles are being sent using watch notify (based on RADOS watch notify).
    Each time the RGW tries to lock it will compare its bid for the lock and the bids of other rgws, if the current RGW has the highest bid it will try to acquire the lock.

    Important configs:

    rgw_sync_work_period - For how long the RGW will sync until it will send unlock (very important in the beggining, because in the beginning only single RGW holds the locks)
    rgw_sync_lease_period - not new to this commit but affecting it, For how many seconds the RGW will request from the RADOS to keep the lock, mainly important in case of failure, so automatically the RGW will lose a lock if it's down

Fixes: https://tracker.ceph.com/issues/41230
Signed-off-by: J. Eric Ivancich <ivancich@redhat.com>
Signed-off-by: Or Friedmann <ofriedma@ibm.com>
Signed-off-by: Casey Bodley <cbodley@redhat.com>",https://github.com/ceph/ceph/commit/38fa043d24c9a72eb56705147f6b91bc4a1a53b7
ibm fairness,caikit/caikit,Gabe Goodhart,"DataObjectBase: Remove all of the automagic logic for matching data objects to precompiled protos

This logic was responsible for auto-deducing a precompiled protobuf class
that matched the name of the data object class. Since we're moving all of
the precompiled protobuf logic to being a ""power user feature,"" it's fair
to require that any data objects following this pattern explicitly declare
it by setting the _proto_class attribute explicitly.

Signed-off-by: Gabe Goodhart <ghart@us.ibm.com>",https://github.com/caikit/caikit/commit/ae6de6487110d4c1619b12fdd968ac6b3f24a3c0
ibm fairness,tigerbeetle/tigerbeetle,batiati,"clients/java: Refactory and code review

- JNI refactored following the JNI  best practices guide
https://developer.ibm.com/articles/j-jni/

- Fixed a bug when pop/pushing a packet from packetList

- Concurrency integration test passing

- Java semaphore now uses fairness=false, since it is not necessary to guarantee the order of the acquiring threads.

- Minor refactory on Java code, adding several assertions.",https://github.com/tigerbeetle/tigerbeetle/commit/2b73b5395fdd2bc62fb5f0fd199899c5e3e1c21e
ibm fairness,Trusted-AI/AIX360,Vijay Arya,"Merge pull request #39 from IBM/ted-notebook-update

fixed typo, Fairness should be Explainability",https://github.com/Trusted-AI/AIX360/commit/0d2791dbfdf76a0eab242b0378bda92a7ff9336e
ibm fairness,ArrowOS-Devices/android_kernel_motorola_dubai,Yu Zhao,"BACKPORT: mm: multi-gen LRU: optimize multiple memcgs

When multiple memcgs are available, it is possible to use generations as a
frame of reference to make better choices and improve overall performance
under global memory pressure.  This patch adds a basic optimization to
select memcgs that can drop single-use unmapped clean pages first.  Doing
so reduces the chance of going into the aging path or swapping, which can
be costly.

A typical example that benefits from this optimization is a server running
mixed types of workloads, e.g., heavy anon workload in one memcg and heavy
buffered I/O workload in the other.

Though this optimization can be applied to both kswapd and direct reclaim,
it is only added to kswapd to keep the patchset manageable.  Later
improvements may cover the direct reclaim path.

While ensuring certain fairness to all eligible memcgs, proportional scans
of individual memcgs also require proper backoff to avoid overshooting
their aggregate reclaim target by too much.  Otherwise it can cause high
direct reclaim latency.  The conditions for backoff are:

1. At low priorities, for direct reclaim, if aging fairness or direct
   reclaim latency is at risk, i.e., aging one memcg multiple times or
   swapping after the target is met.
2. At high priorities, for global reclaim, if per-zone free pages are
   above respective watermarks.

Server benchmark results:
  Mixed workloads:
    fio (buffered I/O): +[19, 21]%
                IOPS         BW
      patch1-8: 1880k        7343MiB/s
      patch1-9: 2252k        8796MiB/s

    memcached (anon): +[119, 123]%
                Ops/sec      KB/sec
      patch1-8: 862768.65    33514.68
      patch1-9: 1911022.12   74234.54

  Mixed workloads:
    fio (buffered I/O): +[75, 77]%
                IOPS         BW
      5.19-rc1: 1279k        4996MiB/s
      patch1-9: 2252k        8796MiB/s

    memcached (anon): +[13, 15]%
                Ops/sec      KB/sec
      5.19-rc1: 1673524.04   65008.87
      patch1-9: 1911022.12   74234.54

  Configurations:
    (changes since patch 6)

    cat mixed.sh
    modprobe brd rd_nr=2 rd_size=56623104

    swapoff -a
    mkswap /dev/ram0
    swapon /dev/ram0

    mkfs.ext4 /dev/ram1
    mount -t ext4 /dev/ram1 /mnt

    memtier_benchmark -S /var/run/memcached/memcached.sock \
      -P memcache_binary -n allkeys --key-minimum=1 \
      --key-maximum=50000000 --key-pattern=P:P -c 1 -t 36 \
      --ratio 1:0 --pipeline 8 -d 2000

    fio -name=mglru --numjobs=36 --directory=/mnt --size=1408m \
      --buffered=1 --ioengine=io_uring --iodepth=128 \
      --iodepth_batch_submit=32 --iodepth_batch_complete=32 \
      --rw=randread --random_distribution=random --norandommap \
      --time_based --ramp_time=10m --runtime=90m --group_reporting &
    pid=$!

    sleep 200

    memtier_benchmark -S /var/run/memcached/memcached.sock \
      -P memcache_binary -n allkeys --key-minimum=1 \
      --key-maximum=50000000 --key-pattern=R:R -c 1 -t 36 \
      --ratio 0:1 --pipeline 8 --randomize --distinct-client-seed

    kill -INT $pid
    wait

Client benchmark results:
  no change (CONFIG_MEMCG=n)

Link: https://lkml.kernel.org/r/20220918080010.2920238-10-yuzhao@google.com
Change-Id: I590780e6381d577d800d4c4551a702047fc31cc7
Signed-off-by: Yu Zhao <yuzhao@google.com>
Acked-by: Brian Geffon <bgeffon@google.com>
Acked-by: Jan Alexander Steffens (heftig) <heftig@archlinux.org>
Acked-by: Oleksandr Natalenko <oleksandr@natalenko.name>
Acked-by: Steven Barrett <steven@liquorix.net>
Acked-by: Suleiman Souhlal <suleiman@google.com>
Tested-by: Daniel Byrne <djbyrne@mtu.edu>
Tested-by: Donald Carr <d@chaos-reins.com>
Tested-by: Holger Hoffstätte <holger@applied-asynchrony.com>
Tested-by: Konstantin Kharlamov <Hi-Angel@yandex.ru>
Tested-by: Shuang Zhai <szhai2@cs.rochester.edu>
Tested-by: Sofia Trinh <sofia.trinh@edi.works>
Tested-by: Vaibhav Jain <vaibhav@linux.ibm.com>
Cc: Andi Kleen <ak@linux.intel.com>
Cc: Aneesh Kumar K.V <aneesh.kumar@linux.ibm.com>
Cc: Barry Song <baohua@kernel.org>
Cc: Catalin Marinas <catalin.marinas@arm.com>
Cc: Dave Hansen <dave.hansen@linux.intel.com>
Cc: Hillf Danton <hdanton@sina.com>
Cc: Jens Axboe <axboe@kernel.dk>
Cc: Johannes Weiner <hannes@cmpxchg.org>
Cc: Jonathan Corbet <corbet@lwn.net>
Cc: Linus Torvalds <torvalds@linux-foundation.org>
Cc: Matthew Wilcox <willy@infradead.org>
Cc: Mel Gorman <mgorman@suse.de>
Cc: Miaohe Lin <linmiaohe@huawei.com>
Cc: Michael Larabel <Michael@MichaelLarabel.com>
Cc: Michal Hocko <mhocko@kernel.org>
Cc: Mike Rapoport <rppt@kernel.org>
Cc: Mike Rapoport <rppt@linux.ibm.com>
Cc: Peter Zijlstra <peterz@infradead.org>
Cc: Qi Zheng <zhengqi.arch@bytedance.com>
Cc: Tejun Heo <tj@kernel.org>
Cc: Vlastimil Babka <vbabka@suse.cz>
Cc: Will Deacon <will@kernel.org>
Signed-off-by: Andrew Morton <akpm@linux-foundation.org>
(cherry picked from commit f76c83378851f8e70f032848c4e61203f39480e4)
Bug: 261052246
Signed-off-by: Kalesh Singh <kaleshsingh@google.com>",https://github.com/ArrowOS-Devices/android_kernel_motorola_dubai/commit/0cf16843048d5566808037ae3a7fd78026f866f6
